Date,Journal,Cost,URL,Comment
2025-03-28,Journal of Islamic Studies,£3053,https://academic.oup.com/islamj,
2025-03-28,Journal of Language Evolution,€3489,https://academic.oup.com/jolevo,
2025-03-28,Journal of Law and the Biosciences,$0,https://academic.oup.com/jlbios,
2025-03-28,Journal of Legal Analysis,$0,https://academic.oup.com/jla..j,
2025-03-28,Journal of Logic and Computation,$4533,https://academic.oup.com/logcom,
2025-03-28,Journal of Mammalogy,$2988,https://academic.oup.com/jmamma,
2025-03-28,Journal of Mechanics,$1800,https://academic.oup.com/jomech,
2025-03-28,Journal of Medical Entomology,$4328,https://academic.oup.com/jmento,
2025-03-28,Journal of Molecular Cell Biology,$2900,https://academic.oup.com/jmcbio,
2025-03-28,Journal of Molluscan Studies,£2877,https://academic.oup.com/mollus,
2025-03-28,Journal of Music Therapy,$3737,https://academic.oup.com/jmther,
2025-03-28,Journal of Neuropathology and Experimental Neurology,$5036,https://academic.oup.com/jneneu,
2025-03-28,Journal of Pediatric Psychology,$4332,https://academic.oup.com/jpepsy,
2025-03-28,Journal of Petrology,$4353,https://academic.oup.com/petroj,
2025-03-28,Journal of Pharmaceutical Health Services Research,£2328,https://academic.oup.com/jphsre,
2025-03-28,Journal of Pharmacy and Pharmacology,£2911,https://academic.oup.com/jpphar,
2025-03-28,Journal of Plankton Research,$4533,https://academic.oup.com/plankt,
2025-03-28,Journal of Plant Ecology,$2190,https://academic.oup.com/jpecol,
2025-03-28,Journal of Professions and Organization,€2633,https://academic.oup.com/jporga,
2025-03-28,Journal of Public Administration Research and Theory,$4029,https://academic.oup.com/jopart,
2025-03-28,Journal of Public Health,£2417,https://academic.oup.com/pubmed,
2025-03-28,Journal of Radiation Research,$2430,https://academic.oup.com/radres,
2025-03-28,Journal of Refugee Studies,€4421,https://academic.oup.com/refuge,
2025-03-28,Journal of Semantics,$5137,https://academic.oup.com/semant,
2025-03-28,Journal of Semitic Studies,£2819,https://academic.oup.com/semitj,
2025-03-28,Journal of Sickle Cell Disease,$2500,https://academic.oup.com/jscdis,
2025-03-28,Journal of Social History,$2452,https://academic.oup.com/jsh..j,
2025-03-28,Journal of Surgical Case Reports,$1000,https://academic.oup.com/jscrep,
2025-03-28,Journal of Surgical Protocols and Research Methodologies,$1040,https://academic.oup.com/josprm,
2025-03-28,Journal of Survey Statistics and Methodology,$3969,https://academic.oup.com/jssmet,
2025-03-28,Journal of the American Academy of Religion,$3390,https://academic.oup.com/jaarel,
2025-03-28,Journal of the American Medical Informatics Association,$4332,https://academic.oup.com/jamiaj,
2025-03-28,Journal of Bone and Mineral Research,$3780,https://academic.oup.com/jnlbmr,
2025-03-28,Journal of the Canadian Association of Gastroenterology,$2198,https://academic.oup.com/jcagas,
2025-03-28,Journal of Endocrine Society,$3255,https://academic.oup.com/jesoci,
2025-03-28,Journal of the European Economic Association,£3540,https://academic.oup.com/jeeasn,
2025-03-28,Journal of the History of Collections,£2778,https://academic.oup.com/hiscol,
2025-03-28,Journal of the History of Medicine and Allied Sciences,$4448,https://academic.oup.com/jalsci,
2025-03-28,Journal of Leukocyte Biology,$3800,https://academic.oup.com/jleuko,
2025-03-28,Journal of Occupational Health,$1250,https://academic.oup.com/joccuh,
2025-03-28,Journal of the Pediatric Infectious Diseases Society,$4752,https://academic.oup.com/jpidsj,
2025-03-28,Journal of Philosophy of Education,£2730,https://academic.oup.com/jopedu,
2025-03-28,Journal of the Royal Statistical Society series A: Statistics in Society,£2621,https://academic.oup.com/jrsssa,
2025-03-28,Journal of the Royal Statistical Society series B: Statistical Methodology,£2621,https://academic.oup.com/jrsssb,
2025-03-28,Journal of the Royal Statistical Society series C: Applied Statistics,£2621,https://academic.oup.com/jrsssc,
2025-03-28,Journal of Travel Medicine,$4605,https://academic.oup.com/jtmedi,
2025-03-28,Journal of Tropical Paediatrics,$3250,https://academic.oup.com/tropej,
2025-03-28,Journal of Urban Ecology,$1413,https://academic.oup.com/juecol,
2025-03-28,Journal of Victorian Culture,£2786,https://academic.oup.com/jvcult,
2025-03-28,Laboratory Medicine,$4535,https://academic.oup.com/labmed,
2025-03-28,"Law, Probability and Risk",$4533,https://academic.oup.com/lawprj,
2025-03-28,Letters in Applied Microbiology,£2457,https://academic.oup.com/lambio,
2025-03-28,Life Medicine,$0,https://academic.oup.com/lifmed,
2025-03-28,Life metabolism,$0,https://academic.oup.com/lifmet,
2025-03-28,Literature and Theology,$4068,https://academic.oup.com/litthe,
2025-03-28,Logic Journal of IGPL,$4533,https://academic.oup.com/jigpal,
2025-03-28,London Review of International Law,$4535,https://academic.oup.com/lrilaw,
2025-03-28,Mammalian Species,$2988,https://academic.oup.com/mspeci,
2025-03-28,Marine and Coastal Fisheries,$2400,https://academic.oup.com/mcfafs,
2025-03-28,IMA Mathematical Medicine and Biology,£2819,https://academic.oup.com/imammb,
2025-03-28,Medical Law Review,£3067,https://academic.oup.com/medlaw,
2025-03-28,Medical Mycology,$4889,https://academic.oup.com/mmycol,
2025-03-28,MELUS: Multi-Ethnic Literature of the United States,$2328,https://academic.oup.com/melusj,
2025-03-28,Metallomics,$2653,https://academic.oup.com/mtomcs,
2025-03-28,FEMS microLife,£2500,https://academic.oup.com/femsml,
2025-03-28,Microscopy,$3494,https://academic.oup.com/jmicro,
2025-03-28,Microscopy and Microanalysis,$3554,https://academic.oup.com/micmic,
2025-03-28,Microscopy Today,$3554,https://academic.oup.com/mictod,
2025-03-28,Migration Studies,€3952,https://academic.oup.com/migrat,
2025-03-28,Military Medicine,$4748,https://academic.oup.com/milmed,
2025-03-28,Mind,£3035,https://academic.oup.com/mind.j,
2025-03-28,Modern Judaism,$3077,https://academic.oup.com/modjud,
2025-03-28,Modern Rheumatology,$3208,https://academic.oup.com/modrhe,
2025-03-28,Modern Rheumatology Case Reports,$1071,https://academic.oup.com/modrcr,
2025-03-28,Molecular Biology and Evolution,$3418,https://academic.oup.com/molbev,
2025-03-28,Molecular human reproduction,€3973,https://academic.oup.com/molehr,
2025-03-28,Monthly Notices of the Royal Astronomical Society,£2310,https://academic.oup.com/mnrasj,
2025-03-28,Monthly Notices of the Royal Astronomical Society: Letters,£1100,https://academic.oup.com/mnrasl,
2025-03-28,Music and Letters,$4733,https://academic.oup.com/musicj,
2025-03-28,Music Theory Spectrum,$4303,https://academic.oup.com/mtspec,
2025-03-28,Music Therapy Perspectives,$3737,https://academic.oup.com/mtpers,
2025-03-28,Mutagenesis,£3162,https://academic.oup.com/mutage,
2025-03-28,NAR Cancer,$2583,https://academic.oup.com/narcan,
2025-03-28,NAR Genomics and Bioinformatics,$2766,https://academic.oup.com/nargab,
2025-03-28,NAR Molecular Medicine,$2300,https://academic.oup.com/narmme,
2025-03-28,National Science Review,$2000,https://academic.oup.com/nsrscp,
2025-03-28,Nephrology Dialysis Transplantation,€3474,https://academic.oup.com/ndt..j,
2025-03-28,Neuro-Oncology,$5132,https://academic.oup.com/neuonc,
2025-03-28,Neuro-Oncology Advances,$2615,https://academic.oup.com/noajnl,
2025-03-28,Neuro-Oncology Practice,$5036,https://academic.oup.com/noprac,
2025-03-28,Neuroscience of Consciousness,€2251,https://academic.oup.com/nconsc,
2025-03-28,Nicotine & Tobacco Research,$5392,https://academic.oup.com/nictob,
2025-03-28,North American Journal of Aquaculture,$3500,https://academic.oup.com/naaqua,
2025-03-28,North American Journal of Fisheries Management,$3500,https://academic.oup.com/najfmt,
2025-03-28,Notes and Queries,$3296,https://academic.oup.com/notesj,
2025-03-28,Nucleic Acids Research,$3992,https://academic.oup.com/narese,
2025-03-28,Nutrition Reviews,$4981,https://academic.oup.com/nutrit,
2025-03-28,Obesity and Endocrinology,€2750,https://academic.oup.com/obendo,
2025-03-28,Occupational Medicine,£2976,https://academic.oup.com/occmed,
2025-03-28,Open Forum Infectious Diseases,$4053,https://academic.oup.com/ofidis,
2025-03-28,Ornithological Applications,$3718,https://academic.oup.com/condor,
2025-03-28,Ornithology,$3718,https://academic.oup.com/aukjnl,
2025-03-28,Oxford Art Journal,$3957,https://academic.oup.com/oxartj,
2025-03-28,Oxford Economic Papers,£4064,https://academic.oup.com/oep..j,
2025-03-28,Oxford Journal of Law & Religion,$4533,https://academic.oup.com/ojlawr,
2025-03-28,Oxford Journal of Legal Studies,£3023,https://academic.oup.com/oxjlsj,
2025-03-28,Oxford Medical Case Reports,$1103,https://academic.oup.com/omcrep,
2025-03-28,Oxford Open Climate Change,$1899,https://academic.oup.com/oxfclm,
2025-03-28,Oxford Open Digital Health,$2590,https://academic.oup.com/oxfdhe,
2025-03-28,Oxford Open Economics,$1575,https://academic.oup.com/oxecon,
2025-03-28,Oxford Open Energy,$2249,https://academic.oup.com/oxfnrg,
2025-03-28,Oxford Open Immunology,$2331,https://academic.oup.com/oxfimm,
2025-03-28,Oxford Open Infrastructure and Health,$2520,https://academic.oup.com/oxfihe,
2025-03-28,Oxford Open Materials Science,$2249,https://academic.oup.com/oxfmat,
2025-03-28,Oxford Open Neuroscience,$2400,https://academic.oup.com/oxfnsc,
2025-03-28,Oxford Review of Economic Policy,£3866,https://academic.oup.com/ecopol,
2025-03-28,Paediatrics & Child Health,$4981,https://academic.oup.com/pcheal,
2025-03-28,Pain Medicine,$5036,https://academic.oup.com/painme,
2025-03-28,Parliamentary Affairs,£3388,https://academic.oup.com/parlij,
2025-03-28,Past and Present,£3338,https://academic.oup.com/past.j,
2025-03-28,Pathogens and Disease,£2500,https://academic.oup.com/femspd,
2025-03-28,Perspectives on Public Management and Governance,$4029,https://academic.oup.com/ppmgov,
2025-03-28,Philosophia Mathematica,$4533,https://academic.oup.com/phimat,
2025-03-28,Physical Therapy,$4035,https://academic.oup.com/physth,
2025-03-28,Plant Cell Physiology,$3085,https://academic.oup.com/pcp..j,
2025-03-28,Plant Physiology,$3851,https://academic.oup.com/plphys,
2025-03-28,PNAS Nexus,$4202,https://academic.oup.com/pnexus,
2025-03-28,Policing: A Journal of Policy and Practice,$4533,https://academic.oup.com/police,
2025-03-28,Policy and Society,$1634,https://academic.oup.com/polsoc,
2025-03-28,Political Science Quarterly,$3931,https://academic.oup.com/psquar,
2025-03-28,Postgraduate Medical Journal,£3276,https://academic.oup.com/postmj,
2025-03-28,Precision Clinical Medicine,$2000,https://academic.oup.com/pcmedi,
2025-03-28,Proceedings of the Aristotelian Society,£2993,https://academic.oup.com/arisoc,
2025-03-28,Protein & Cell,$2700,https://academic.oup.com/procel,
2025-03-28,"Protein Engineering, Design and Selection",$4656,https://academic.oup.com/proeng,
2025-03-28,Psychoradiology,$0,https://academic.oup.com/psyrad,
2025-03-28,Public Health Ethics,£2653,https://academic.oup.com/pethic,
2025-03-28,Public Opinion Quarterly,$3969,https://academic.oup.com/pubopq,
2025-03-28,Public Policy & Aging Report,$4408,https://academic.oup.com/pparep,
2025-03-28,Publications of the Astronomical Society of Japan,¥358550,https://academic.oup.com/pasjap,
2025-03-28,Publius: The Journal of Federalism,$4169,https://academic.oup.com/pubjof,
2025-03-28,Q Open,£1427,https://academic.oup.com/qopenj,
2025-03-28,QJM:An International Journal of Medicine         ,£3323,https://academic.oup.com/qjmedj,
2025-03-28,Radiation Protection Dosimetry,$4533,https://academic.oup.com/raddos,
2025-03-28,Radiology Advances,$2900,https://academic.oup.com/radadv,
2025-03-28,RAS techniques and Instruments,£1313,https://academic.oup.com/rastai,
2025-03-28,RPS Pharmacy and Pharmacology reports,£2163,https://academic.oup.com/rpsppr,
2025-03-28,Refugee Survey Quarterly,€3756,https://academic.oup.com/refqtl,
2025-03-28,Regenerative Biomaterials,$1820,https://academic.oup.com/regbio,
2025-03-28,Research Connections,$2000,https://academic.oup.com/jrescon,
2025-03-28,Research Evaluation,€3070,https://academic.oup.com/reeval,
2025-03-28,Review of Finance,€4487,https://academic.oup.com/roffin,
2025-03-28,Rheumatology,£3486,https://academic.oup.com/brheum,
2025-03-28,Rheumatology Advances in Practice,£2255,https://academic.oup.com/raprac,
2025-03-28,RSS Data Science,£1575,https://academic.oup.com/rssdat,
2025-03-28,Schizophrenia Bulletin,$4981,https://academic.oup.com/schbul,
2025-03-28,Schizophrenia Bulletin Open,$3662,https://academic.oup.com/sbopen,
2025-03-28,Science & Public Policy,€4077,https://academic.oup.com/scipol,
2025-03-28,Screen,£2905,https://academic.oup.com/screen,
2025-03-28,Sexual Medicine,$2750,https://academic.oup.com/sexmed,
2025-03-28,Sexual Medicine Reviews,$3550,https://academic.oup.com/sxmrev,
2025-03-28,Skin Health and Disease,£1969,https://academic.oup.com/skinhd,
2025-03-28,SLEEP,$4388,https://academic.oup.com/sleepj,
2025-03-28,SLEEP Advances,$2054,https://academic.oup.com/sleepo,
2025-03-28,Social Cognitive and Affective Neuroscience,$2379,https://academic.oup.com/socafn,
2025-03-28,Social Forces,$4152,https://academic.oup.com/socfor,
2025-03-28,Social History of Medicine,£2930,https://academic.oup.com/sochis,
2025-03-28,Social Politics,£2753,https://academic.oup.com/socpol,
2025-03-28,Social Problems,$4073,https://academic.oup.com/socpro,
2025-03-28,Social Science Japan Journal,$3569,https://academic.oup.com/ssjapj,
2025-03-28,Socio-Economic Review,£2819,https://academic.oup.com/soceco,
2025-03-28,Sociology of Religion,$3492,https://academic.oup.com/socrel,
2025-03-28,Statute Law Review,$4535,https://academic.oup.com/stalaw,
2025-03-28,Stem Cells,$4477,https://academic.oup.com/stmcls,
2025-03-28,Stem Cells Translational Medicine,$2963,https://academic.oup.com/stcltm,
2025-03-28,Sustainable Microbiology,£2200,https://academic.oup.com/sumbio,
2025-03-28,Synthetic Biology,$3250,https://academic.oup.com/synbio,
2025-03-28,Systematic Biology,$2166,https://academic.oup.com/sysbio,
2025-03-28,Teaching Mathematics and Its Applications,£2711,https://academic.oup.com/teamat,
2025-03-28,American Journal of Comparative Law,$4402,https://academic.oup.com/ajclaw,
2025-03-28,The American Journal of Jurisprudence,$4533,https://academic.oup.com/ajjuri,
2025-03-28,"British Journal of Aesthetics, The",£2873,https://academic.oup.com/aesthj,
2025-03-28,"British Journal of Criminology, The",£4050,https://academic.oup.com/crimin,
2025-03-28,"British Journal of Social Work, The",£3406,https://academic.oup.com/social,
2025-03-28,"Cambridge Quarterly, The",£2884,https://academic.oup.com/camquj,
2025-03-28,The Chinese Journal of Comparative Law,$3981,https://academic.oup.com/cjclaw,
2025-03-28,Chinese Journal of International Politics,$3981,https://academic.oup.com/cjipol,
2025-03-28,"Computer Journal, The",£2877,https://academic.oup.com/comjnl,
2025-03-28,The Econometrics Journal,£3384,https://academic.oup.com/ectjnl,
2025-03-28,The Economic Journal,£3384,https://academic.oup.com/econoj,
2025-03-28,"English Historical Review, The",£3066,https://academic.oup.com/enghis,
2025-03-28,The Gerontologist,$4408,https://academic.oup.com/geront,
2025-03-28,The Journal of Aesthetics and Art Criticism,$3492,https://academic.oup.com/joaaac,
2025-03-28,The Journal of Applied Laboratory Medicine,$4212,https://academic.oup.com/jalmed,
2025-03-28,Journal of Biochemistry,$3276,https://academic.oup.com/jjbioc,
2025-03-28,The Journal of Clinical Endocrinology & Metabolism,$3750,https://academic.oup.com/jcemet,
2025-03-28,Journal of Deaf Studies and Deaf Education,$4363,https://academic.oup.com/deafed,
2025-03-28,Journal of Hindu Studies,£2558,https://academic.oup.com/jhindu,
2025-03-28,"Journal of Immunology, The ",$3500,https://academic.oup.com/jimmun,
2025-03-28,Journal of Infectious Diseases,$4763,https://academic.oup.com/infdis,
2025-03-28,"The Journal of Law, Economics and Organization",$4106,https://academic.oup.com/jleorg,
2025-03-28,Journal of Medicine and Philosophy,$3973,https://academic.oup.com/jmphil,
2025-03-28,The Journal of Sexual Medicine,$3550,https://academic.oup.com/jsxmed,
2025-03-28,"Journal of Theological Studies, The",$4605,https://academic.oup.com/theolj,
2025-03-28,"Journal of World Energy Law and Business, The",$4533,https://academic.oup.com/jwelab,
2025-03-28,"Journals of Gerontology, The - Series A: Biological Sciences and Medical Sciences",$4408,https://academic.oup.com/gerona,
2025-03-28,"Journals of Gerontology, The - Series B: Psychological Sciences and Social Sciences",$4408,https://academic.oup.com/geronb,
2025-03-28,Leo Baeck Institute Year Book,£2819,https://academic.oup.com/lbaeck,
2025-03-28,The Library,£2869,https://academic.oup.com/libray,
2025-03-28,The Monist,$4036,https://academic.oup.com/monist,
2025-03-28,The Musical Quarterly,$4605,https://academic.oup.com/musqtl,
2025-03-28,The Oncologist,$3852,https://academic.oup.com/oncolo,
2025-03-28,Modern British History (formerly Twentieth Century British History),£3066,https://academic.oup.com/tweceb,
2025-03-28,Opera Quarterly,$3816,https://academic.oup.com/operaq,
2025-03-28,The Philosophical Quarterly,£3188,https://academic.oup.com/philoq,
2025-03-28,The Plant Cell,$4934,https://academic.oup.com/plcell,
2025-03-28,Quarterly Journal of Economics,$7619,https://academic.oup.com/qjecon,
2025-03-28,"Quarterly Journal of Mathematics, The",€3753,https://academic.oup.com/qmathj,
2025-03-28,"Quarterly Journal of Mechanics and Applied Mathematics, The",£2819,https://academic.oup.com/qjmamj,
2025-03-28,Review of Asset Pricing Studies,$4028,https://academic.oup.com/rapstu,
2025-03-28,Review of Corporate Finance Studies,$4028,https://academic.oup.com/revcfs,
2025-03-28,Review of Economic Studies ,£4952,https://academic.oup.com/restud,
2025-03-28,"Review of English Studies, The",£3375,https://academic.oup.com/revesj,
2025-03-28,"Review of Financial Studies, The",$4028,https://academic.oup.com/revfin,
2025-03-28,"World Bank Economic Review, The",$3986,https://academic.oup.com/wber.j,
2025-03-28,"World Bank Research Observer, The",$3986,https://academic.oup.com/wbro.j,
2025-03-28,Toxicological Sciences,$4671,https://academic.oup.com/toxsci,
2025-03-28,Toxicology Research ,$2560,https://academic.oup.com/toxres,
2025-03-28,Transactions of Mathematics and Its Applications,£1160,https://academic.oup.com/imatrm,
2025-03-28,Transactions of the American Fisheries Society,$3500,https://academic.oup.com/tafafs,
2025-03-28,Transactions of The Royal Society of Tropical Medicine and Hygiene,£2326,https://academic.oup.com/trstmh,
2025-03-28,Translational Animal Science,$3308,https://academic.oup.com/tranas,
2025-03-28,Translational Behavioral Medicine,$4253,https://academic.oup.com/tbmedi,
2025-03-28,Translational Food Sciences,£1600,https://academic.oup.com/trfood,
2025-03-28,Transportation Safety and Environment,$1575,https://academic.oup.com/transp,
2025-03-28,Tree Physiology,$4253,https://academic.oup.com/treeph,
2025-03-28,Trusts & Trustees,€3756,https://academic.oup.com/trutru,
2025-03-28,Uniform Law Review,€3756,https://academic.oup.com/unifor,
2025-03-28,Virus Evolution,$3304,https://academic.oup.com/vevolu,
2025-03-28,"Work, Aging and Retirement",€3696,https://academic.oup.com/workar,
2025-03-28,Yearbook of European Law,€3066,https://academic.oup.com/yeurol,
2025-03-28,Yearbook of International Environmental Law,€3757,https://academic.oup.com/yielaw,
2025-03-28,Zoological Journal of the Linnean Society,£2685,https://academic.oup.com/zoolin,
